################################################################################
# Figure 5 (FIG. 4.2) [Omega_LSP h^2 = 0.12]                                   #
################################################################################
# Higgsino-like LSP mass mN1 as a function of the stop mass mst1 that          #
# reproduces Omega_LSP h^2 = 0.12, for tan(beta) = 1.6 and mu < 0.             #
# The gaugino mass parameters, and all other scalar masses (except Mh), are    #
# set to 10 TeV.                                                               #
################################################################################
# Column 1 = Stop mass mst1 [GeV]                                              #
# Column 2 = Higgsino-like LSP mass mN1 [GeV]                                  #
################################################################################
1.552039999999999964e+03	1.549609999999999900e+03
1.542240000000000009e+03	1.538789999999999964e+03
1.532420000000000073e+03	1.527900000000000091e+03
1.522559999999999945e+03	1.516910000000000082e+03
1.512700000000000045e+03	1.505869999999999891e+03
1.502809999999999945e+03	1.494740000000000009e+03
1.492869999999999891e+03	1.483329999999999927e+03
1.482900000000000091e+03	1.471779999999999973e+03
1.472920000000000073e+03	1.460150000000000091e+03
1.462890000000000100e+03	1.448309999999999945e+03
1.452829999999999927e+03	1.436230000000000018e+03
1.442730000000000018e+03	1.424049999999999955e+03
1.432569999999999936e+03	1.411430000000000064e+03
1.422390000000000100e+03	1.398700000000000045e+03
1.412119999999999891e+03	1.385430000000000064e+03
1.401809999999999945e+03	1.371829999999999927e+03
1.391420000000000073e+03	1.357660000000000082e+03
1.380930000000000064e+03	1.342690000000000055e+03
1.370299999999999955e+03	1.326369999999999891e+03
1.359450000000000045e+03	1.308000000000000000e+03
1.348109999999999900e+03	1.284769999999999982e+03
1.343079999999999927e+03	1.229109999999999900e+03
1.351039999999999964e+03	1.214690000000000055e+03
1.359380000000000109e+03	1.204440000000000055e+03
1.367869999999999891e+03	1.196059999999999945e+03
1.376450000000000045e+03	1.188700000000000045e+03
1.385079999999999927e+03	1.182039999999999964e+03
1.393740000000000009e+03	1.175849999999999909e+03
1.402440000000000055e+03	1.170019999999999982e+03
1.411140000000000100e+03	1.164529999999999973e+03
1.419880000000000109e+03	1.159309999999999945e+03
1.428619999999999891e+03	1.154329999999999927e+03
1.437359999999999900e+03	1.149589999999999918e+03
1.446140000000000100e+03	1.145049999999999955e+03
1.454910000000000082e+03	1.140710000000000036e+03
1.463700000000000045e+03	1.136549999999999955e+03
1.472490000000000009e+03	1.132569999999999936e+03
1.481289999999999964e+03	1.128769999999999982e+03
1.490089999999999918e+03	1.125109999999999900e+03
1.498910000000000082e+03	1.121619999999999891e+03
1.507720000000000027e+03	1.118269999999999982e+03
1.516539999999999964e+03	1.115069999999999936e+03
1.525369999999999891e+03	1.111950000000000045e+03
