################################################################################
# Figure 5 (FIG. 4.2) [Omega_LSP h^2 = 0.09]                                   #
################################################################################
# Higgsino-like LSP mass mN1 as a function of the stop mass mst1 that          #
# reproduces Omega_LSP h^2 = 0.09, for tan(beta) = 1.6 and mu < 0.             #
# The gaugino mass parameters, and all other scalar masses (except Mh), are    #
# set to 10 TeV.                                                               #
################################################################################
# Column 1 = Stop mass mst1 [GeV]                                              #
# Column 2 = Higgsino-like LSP mass mN1 [GeV]                                  #
################################################################################
1.354549999999999955e+03	1.352970000000000027e+03
1.344319999999999936e+03	1.341730000000000018e+03
1.334059999999999945e+03	1.330450000000000045e+03
1.323759999999999991e+03	1.319150000000000091e+03
1.313430000000000064e+03	1.307740000000000009e+03
1.303009999999999991e+03	1.295859999999999900e+03
1.292569999999999936e+03	1.283970000000000027e+03
1.282079999999999927e+03	1.271849999999999909e+03
1.271529999999999973e+03	1.259480000000000018e+03
1.260910000000000082e+03	1.246920000000000073e+03
1.250250000000000000e+03	1.234009999999999991e+03
1.239519999999999982e+03	1.220799999999999955e+03
1.228700000000000045e+03	1.207279999999999973e+03
1.217789999999999964e+03	1.193109999999999900e+03
1.206809999999999945e+03	1.178390000000000100e+03
1.195660000000000082e+03	1.162750000000000000e+03
1.184359999999999900e+03	1.145680000000000064e+03
1.173140000000000100e+03	1.126720000000000027e+03
1.169650000000000091e+03	1.119940000000000055e+03
1.166089999999999918e+03	1.112450000000000045e+03
1.162359999999999900e+03	1.103150000000000091e+03
1.157990000000000009e+03	1.086960000000000036e+03
1.157220000000000027e+03	1.078609999999999900e+03
1.158809999999999945e+03	1.064539999999999964e+03
1.161079999999999927e+03	1.057920000000000073e+03
1.163509999999999991e+03	1.052940000000000055e+03
1.166000000000000000e+03	1.048809999999999945e+03
1.174559999999999945e+03	1.038000000000000000e+03
1.183569999999999936e+03	1.029190000000000055e+03
1.192690000000000055e+03	1.021539999999999964e+03
1.201829999999999927e+03	1.014669999999999959e+03
1.211019999999999982e+03	1.008320000000000050e+03
1.220210000000000036e+03	1.002399999999999977e+03
1.229420000000000073e+03	9.968500000000000227e+02
1.238619999999999891e+03	9.916219999999999573e+02
1.247849999999999909e+03	9.866720000000000255e+02
1.257059999999999945e+03	9.820080000000000382e+02
1.266289999999999964e+03	9.775810000000000173e+02
1.275500000000000000e+03	9.733959999999999582e+02
1.284730000000000018e+03	9.695019999999999527e+02
1.293950000000000045e+03	9.659819999999999709e+02
1.303160000000000082e+03	9.624289999999999736e+02
1.312369999999999891e+03	9.590410000000000537e+02
1.321559999999999945e+03	9.558269999999999982e+02
1.330759999999999991e+03	9.527789999999999964e+02
1.339950000000000045e+03	9.498869999999999436e+02
1.349130000000000109e+03	9.471069999999999709e+02
1.358309999999999945e+03	9.444539999999999509e+02
1.367480000000000018e+03	9.419740000000000464e+02
1.376640000000000100e+03	9.396449999999999818e+02
1.385799999999999955e+03	9.374320000000000164e+02
1.394950000000000045e+03	9.353329999999999700e+02
