################################################################################
# Figure 5 (FIG. 4.2) [Omega_LSP h^2 = 0.06]                                   #
################################################################################
# Higgsino-like LSP mass mN1 as a function of the stop mass mst1 that          #
# reproduces Omega_LSP h^2 = 0.06, for tan(beta) = 1.6 and mu < 0.             #
# The gaugino mass parameters, and all other scalar masses (except Mh), are    #
# set to 10 TeV.                                                               #
################################################################################
# Column 1 = Stop mass mst1 [GeV]                                              #
# Column 2 = Higgsino-like LSP mass mN1 [GeV]                                  #
################################################################################
1.117099999999999909e+03	1.116269999999999982e+03
1.107119999999999891e+03	1.105450000000000045e+03
1.097059999999999945e+03	1.094450000000000045e+03
1.093710000000000036e+03	1.091049999999999955e+03
1.086910000000000082e+03	1.083309999999999945e+03
1.083509999999999991e+03	1.079670000000000073e+03
1.080099999999999909e+03	1.076039999999999964e+03
1.076670000000000073e+03	1.072039999999999964e+03
1.073220000000000027e+03	1.068150000000000091e+03
1.069779999999999973e+03	1.064329999999999927e+03
1.066329999999999927e+03	1.060529999999999973e+03
1.062849999999999909e+03	1.056549999999999955e+03
1.059359999999999900e+03	1.052509999999999991e+03
1.055859999999999900e+03	1.048509999999999991e+03
1.052349999999999909e+03	1.044519999999999982e+03
1.048839999999999918e+03	1.040549999999999955e+03
1.045299999999999955e+03	1.036410000000000082e+03
1.041750000000000000e+03	1.032200000000000045e+03
1.038180000000000064e+03	1.028019999999999982e+03
1.034609999999999900e+03	1.023820000000000050e+03
1.031029999999999973e+03	1.019610000000000014e+03
1.027430000000000064e+03	1.015389999999999986e+03
1.023820000000000050e+03	1.011009999999999991e+03
1.020190000000000055e+03	1.006570000000000050e+03
1.016529999999999973e+03	1.002120000000000005e+03
1.012870000000000005e+03	9.976040000000000418e+02
1.009200000000000045e+03	9.930529999999999973e+02
1.005509999999999991e+03	9.884439999999999600e+02
1.001799999999999955e+03	9.837690000000000055e+02
9.980710000000000264e+02	9.790280000000000200e+02
9.943319999999999936e+02	9.742100000000000364e+02
9.905720000000000027e+02	9.692849999999999682e+02
9.867799999999999727e+02	9.642369999999999663e+02
9.829750000000000227e+02	9.590819999999999936e+02
9.791399999999999864e+02	9.537740000000000009e+02
9.752839999999999918e+02	9.483160000000000309e+02
9.713849999999999909e+02	9.426559999999999491e+02
9.674710000000000036e+02	9.367789999999999964e+02
9.635109999999999673e+02	9.306509999999999536e+02
9.595040000000000191e+02	9.241209999999999809e+02
9.554149999999999636e+02	9.168200000000000500e+02
9.512480000000000473e+02	9.088250000000000455e+02
9.468700000000000045e+02	8.987690000000000055e+02
9.439049999999999727e+02	8.667740000000000009e+02
9.466250000000000000e+02	8.588940000000000055e+02
9.495679999999999836e+02	8.535259999999999536e+02
9.526000000000000227e+02	8.491470000000000482e+02
9.556789999999999736e+02	8.453569999999999709e+02
9.587709999999999582e+02	8.419370000000000118e+02
9.618890000000000100e+02	8.387759999999999536e+02
9.650209999999999582e+02	8.358669999999999618e+02
9.681589999999999918e+02	8.330979999999999563e+02
9.712989999999999782e+02	8.304660000000000082e+02
9.744389999999999645e+02	8.279439999999999600e+02
9.775829999999999700e+02	8.255339999999999918e+02
9.807250000000000227e+02	8.231950000000000500e+02
9.838680000000000518e+02	8.209420000000000073e+02
9.870000000000000000e+02	8.187599999999999909e+02
9.901380000000000337e+02	8.166440000000000055e+02
9.932690000000000055e+02	8.145910000000000082e+02
9.963990000000000009e+02	8.125810000000000173e+02
9.995149999999999864e+02	8.106420000000000528e+02
1.002639999999999986e+03	8.087469999999999573e+02
1.005769999999999982e+03	8.069009999999999536e+02
1.008879999999999995e+03	8.051019999999999754e+02
1.011980000000000018e+03	8.033429999999999609e+02
1.015090000000000032e+03	8.016340000000000146e+02
1.018190000000000055e+03	7.999679999999999609e+02
1.021289999999999964e+03	7.983350000000000364e+02
1.024369999999999891e+03	7.967500000000000000e+02
1.027460000000000036e+03	7.951989999999999554e+02
1.030539999999999964e+03	7.936879999999999882e+02
1.033619999999999891e+03	7.922110000000000127e+02
1.036700000000000045e+03	7.907699999999999818e+02
1.039759999999999991e+03	7.893650000000000091e+02
1.042829999999999927e+03	7.879859999999999900e+02
1.045890000000000100e+03	7.866490000000000009e+02
1.048940000000000055e+03	7.853390000000000555e+02
1.051980000000000018e+03	7.840599999999999454e+02
1.055029999999999973e+03	7.828089999999999691e+02
1.058069999999999936e+03	7.815919999999999845e+02
1.061099999999999909e+03	7.803999999999999773e+02
1.064130000000000109e+03	7.792350000000000136e+02
1.067150000000000091e+03	7.780950000000000273e+02
1.070160000000000082e+03	7.769180000000000064e+02
1.073170000000000073e+03	7.757699999999999818e+02
1.076170000000000073e+03	7.746480000000000246e+02
1.079180000000000064e+03	7.735510000000000446e+02
1.082170000000000073e+03	7.725220000000000482e+02
1.085160000000000082e+03	7.715389999999999873e+02
1.088150000000000091e+03	7.705789999999999509e+02
1.091130000000000109e+03	7.696380000000000337e+02
1.094109999999999900e+03	7.687190000000000509e+02
1.097079999999999927e+03	7.678160000000000309e+02
1.100049999999999955e+03	7.669429999999999836e+02
1.103000000000000000e+03	7.660850000000000364e+02
1.105960000000000036e+03	7.652469999999999573e+02
1.108910000000000082e+03	7.644249999999999545e+02
1.111849999999999909e+03	7.636240000000000236e+02
1.114799999999999955e+03	7.628369999999999891e+02
1.117730000000000018e+03	7.620720000000000027e+02
1.120660000000000082e+03	7.613239999999999554e+02
1.123589999999999918e+03	7.605900000000000318e+02
1.126500000000000000e+03	7.598709999999999809e+02
1.129410000000000082e+03	7.591699999999999591e+02
1.132329999999999927e+03	7.584840000000000373e+02
1.135230000000000018e+03	7.578110000000000355e+02
1.138130000000000109e+03	7.571559999999999491e+02
1.141019999999999982e+03	7.565140000000000100e+02
1.143910000000000082e+03	7.558849999999999909e+02
1.153509999999999991e+03	7.538849999999999909e+02
1.163359999999999900e+03	7.518179999999999836e+02
1.173200000000000045e+03	7.497580000000000382e+02
1.182980000000000018e+03	7.478529999999999518e+02
1.192779999999999973e+03	7.463029999999999973e+02
1.202539999999999964e+03	7.448609999999999900e+02
1.212279999999999973e+03	7.435149999999999864e+02
1.221980000000000018e+03	7.422630000000000337e+02
1.231680000000000064e+03	7.410950000000000273e+02
1.241319999999999936e+03	7.400099999999999909e+02
1.250980000000000018e+03	7.389959999999999809e+02
1.260579999999999927e+03	7.380529999999999973e+02
1.270190000000000055e+03	7.371749999999999545e+02
1.279750000000000000e+03	7.363600000000000136e+02
1.289299999999999955e+03	7.356009999999999991e+02
1.298829999999999927e+03	7.348970000000000482e+02
1.308329999999999927e+03	7.342430000000000518e+02
1.317819999999999936e+03	7.336349999999999909e+02
1.327299999999999955e+03	7.330710000000000264e+02
1.336750000000000000e+03	7.325510000000000446e+02
1.346170000000000073e+03	7.320710000000000264e+02
1.355589999999999918e+03	7.316259999999999764e+02
1.364980000000000018e+03	7.312190000000000509e+02
1.374369999999999891e+03	7.308429999999999609e+02
1.383730000000000018e+03	7.304980000000000473e+02
1.393079999999999927e+03	7.301829999999999927e+02
1.402410000000000082e+03	7.298959999999999582e+02
1.411720000000000027e+03	7.296340000000000146e+02
1.421029999999999973e+03	7.293980000000000246e+02
1.430319999999999936e+03	7.291860000000000355e+02
1.439599999999999909e+03	7.289950000000000045e+02
1.448869999999999891e+03	7.288260000000000218e+02
1.458130000000000109e+03	7.286770000000000209e+02
1.467359999999999900e+03	7.285470000000000255e+02
1.476599999999999909e+03	7.284339999999999691e+02
1.485809999999999945e+03	7.283369999999999891e+02
1.495019999999999982e+03	7.282580000000000382e+02
1.504220000000000027e+03	7.281939999999999600e+02
1.513410000000000082e+03	7.281440000000000055e+02
1.522599999999999909e+03	7.281090000000000373e+02
1.531779999999999973e+03	7.280860000000000127e+02
1.540940000000000055e+03	7.280739999999999554e+02
1.550109999999999900e+03	7.280760000000000218e+02
1.559250000000000000e+03	7.280879999999999654e+02
1.568390000000000100e+03	7.281100000000000136e+02
1.577519999999999982e+03	7.281440000000000055e+02
1.586650000000000091e+03	7.281860000000000355e+02
1.595779999999999973e+03	7.282369999999999663e+02
